URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable$
http://amrita.vlab.co.in/?sub=3&amp;brch=272&amp;sim=1496&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(35),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=2,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=3,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=4,B(80),D(68),F(0),A(100),F(0),A(100),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=5,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=6,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1482&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=3,B(80),D(68),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=4,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=5,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=6,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1463&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;amp;brch=188&amp;amp;sim=778&amp;amp;cnt=1,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=1/,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=2,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=4,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=5,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=6,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1465&amp;cnt=7,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/index.php?sub=3&amp;amp;brch=187&amp;amp;sim=324&amp;amp;cnt=1,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=1/,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=4,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=5,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=6,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1467&amp;cnt=7,B(80),D(68),F(0),A(100),F(0),A(100),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=1/,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=3,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=4,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=5,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=6,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1474&amp;cnt=7,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=4,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=5,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=6,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1469&amp;cnt=7,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/index.php?sub=3&amp;amp;brch=186&amp;amp;sim=319&amp;amp;cnt=1,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=1/,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=2,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=3,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=4,B(80),D(68),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(55),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=5,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=6,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1466&amp;cnt=7,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=3,B(80),D(68),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=4,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=5,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=6,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1484&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;amp;brch=73&amp;amp;sim=720&amp;amp;cnt=2,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;amp;brch=73&amp;amp;sim=213&amp;amp;cnt=2,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=1/,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=2,$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=4,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=5,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=6,$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1468&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/index.php?sub=3&amp;amp;brch=63&amp;amp;sim=154&amp;amp;cnt=1,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=5,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=6,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=278&amp;sim=1464&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/index.php?sub=3&amp;amp;brch=187&amp;amp;sim=1331&amp;amp;cnt=1,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=1/,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=3,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=3172,$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=5,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=6,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1321&amp;cnt=7,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;amp;brch=43,C(74),D(68),F(0),A(100),F(0),F(12),A(100),A(100),B(88),B(80),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=1/,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=3,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=3167,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=5,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=6,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1480&amp;cnt=7,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=1/,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=2,C(73),D(68),F(0),A(100),F(0),F(1),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=3,C(74),D(68),F(0),A(100),F(0),F(1),A(100),A(100),A(100),B(85),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=3171,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=5,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://amrita.vlab.co.in/?sub=3&amp;brch=257&amp;sim=1458&amp;cnt=6,C(79),D(68),F(0),A(100),F(0),B(89),A(100),A(100),B(88),C(75),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
